Unnamed: 0.1,Unnamed: 0,ttext,Sentiment,Timestamp,User,Platform,htags,Retweets,Likes,Country,Year,Month,Day,Hour
24.0,24.0, Celebrating a milestone at work! 🎉               , Positive  ,2023-01-22 14:30:00, CareerMilestone, Facebook , #Career #Milestone                      ,12.0,25.0, Canada  ,2023.0,1.0,22.0,14.0
,,Finding inner peace through meditation,,,,,#Spirituality #Peace #Meditation,,,,,,,
,,Learning a new language in thirty days,,,,,#Success #Education,,,,,,,
,,VOTER TURNOUT REACHING RECORD HIGHS,,,,,#WorldEvents #Discussion,,,,,,,
,,Zero trust security for remote work,,,,,#CyberSecurity #DataSafety,,,,,,,
,,The future of encryption is post-quantum,,,,,#QuantumComputing #FutureTech #Computing #QuantumPhysics,,,,,,,
,,Fundraising for a noble cause,,,,,#HelpingOthers #Charity #Donate,,,,,,,
,,Extracting value from massive data lakes,,,,,#DataScience #DataDriven,,,,,,,
,,Today's outfit of the day,,,,,#Fashion #OOTD #Outfit,,,,,,,
,,Microscopic world under the lens,,,,,#Discovery #Science #Research,,,,,,,
,,Early morning workout at the local gym,,,,,#GymLife #Healthy #Fitness #Workout,,,,,,,
,,Analyzing human behavior in urban settings,,,,,#Sociology #Research #HumanBehavior #Society,,,,,,,
,,Sustainable living tips for beginners,,,,,#Sustainable #Green #ZeroWaste,,,,,,,
,,Online courses for professional development,,,,,#StudyGram #Education #Success,,,,,,,
386.0,390.0,Savoring the warmth of a cup of cocoa on a chilly winter evening.   , Coziness     ,2020-01-12 18:00:00, WinterWarmth    , Instagram , #Coziness #WarmWinterEvening           ,30.0,60.0, Switzerland     ,2020.0,1.0,12.0,18.0
,,TODDLER LIFE IS FULL OF SURPRISES,,,,,#DadLife #Family #Parenting,,,,,,,
,,The impact of social media on society,,,,,#HumanBehavior #Society,,,,,,,
,,Coping mechanisms for daily anxiety,,,,,#Therapy #MentalHealth #Wellness,,,,,,,
,,Managing cross-functional teams effectively,,,,,#ProjectManagement #Agile #Scrum,,,,,,,
,,Discussion on the new housing policy,,,,,#Discussion #Politics #WorldEvents,,,,,,,
,,Extracting value from massive data lakes,,,,,#BigData #Analytics,,,,,,,
,,Writing my first piece of poetry,,,,,#Books #Writing,,,,,,,
,,Early morning workout at the local gym,,,,,#Healthy #GymLife,,,,,,,
,,Knitting a cozy sweater for winter,,,,,#DIY #Hobby,,,,,,,
202.0,204.0," Revisiting old photographs, caught in the embrace of nostalgia's bittersweet symphony. ", Nostalgia       ,2018-02-05 15:15:00, MemoryLaneTraveler , Facebook , #Nostalgia #MemoryLane                     ,10.0,20.0, USA          ,2018.0,2.0,5.0,15.0
,,GROWING ORGANIC VEGETABLES IN MY BACKYARD,,,,,#GreenThumb #Nature #Gardening,,,,,,,
,,AUTOMATION IN MANUFACTURING IS INCREASING EFFICIENCY,,,,,#Engineering #Automation #Tech,,,,,,,
,,Morning skincare routine for glowing skin,,,,,#MentalHealth #Wellness,,,,,,,
,,Knitting a cozy sweater for winter,,,,,#Crafts #DIY #Hobby,,,,,,,
,,Styling vintage pieces for a modern look,,,,,#Style #OOTD,,,,,,,
,,Vertical farming is the future of food,,,,,#AgTech #Sustainable #Farming #Agriculture,,,,,,,
,,REAL-TIME ANALYTICS FOR BUSINESS INTELLIGENCE,,,,,#BigData #DataScience #Analytics,,,,,,,
,,Solo travel is the best therapy,,,,,#Explore #Travel #Vacation,,,,,,,
567.0,571.0,"Embracing the aroma of freshly baked bread, the home chef finds joy in the art of baking, creating delicious memories for loved ones. ", Joy in Baking ,2023-04-10 17:15:00, HomeBakerDeliciousMemories , Instagram , #JoyInBaking #HomemadeDelights ,22.0,45.0, India ,2023.0,4.0,10.0,17.0
,,Understanding intellectual property rights,,,,,#Legal #Compliance,,,,,,,
,,Observing the stars through a telescope,,,,,#Astronomy #Space #Cosmos,,,,,,,
,,Golden hour shots at the park,,,,,#PhotoShot #Nature #Photography,,,,,,,
,,Mental health is a priority,,,,,#Wellness #MentalHealth,,,,,,,
,,Addressing bias in machine learning models,,,,,#AI #ResponsibleAI,,,,,,,
,,Exploring hidden gems across Europe,,,,,#Wanderlust #Travel #Explore #Vacation,,,,,,,
,,Modern penthouse with a city view,,,,,#HomeBuying #Property #Investment #RealEstate,,,,,,,
,,Classic cinema is still the best,,,,,#Cinema #Review #Movies,,,,,,,
,,Handmade jewelry for the holidays,,,,,#DIY #Crafts #Hobby #Handmade,,,,,,,
,,LESSONS WE CAN LEARN FROM THE PAST,,,,,#Historical #Education #History,,,,,,,
,,PORTRAIT PHOTOGRAPHY WITH NATURAL LIGHT,,,,,#Photography #PhotoShot,,,,,,,
,,SUSTAINABLE DESIGN IS THE NEW STANDARD,,,,,#Structure #Design #Urban,,,,,,,
,,Designing intuitive user interfaces for mobile,,,,,#AppDev #MobileApp #UXDesign #Software,,,,,,,
,,Portrait photography with natural light,,,,,#Art #Nature #PhotoShot #Photography,,,,,,,
,,Training for my first marathon,,,,,#Cardio #Marathon #Runner #Running,,,,,,,
,,Training for my first marathon,,,,,#Running #Marathon #Runner,,,,,,,
,,Microscopic world under the lens,,,,,#Science #Research #Space,,,,,,,
,,Adding indoor plants to every corner,,,,,#HomeDecor #DIY #InteriorDesign,,,,,,,
51.0,52.0, Starting a new fitness challenge tomorrow! 💪     , Positive  ,2023-02-01 08:00:00, FitnessChallenge, Facebook , #FitnessChallenge #NewBeginnings       ,22.0,45.0, UK         ,2023.0,2.0,1.0,8.0
,,Edge computing is reducing latency,,,,,#DevOps #Serverless #AWS #CloudComputing,,,,,,,
,,Understanding intellectual property rights,,,,,#Compliance #Legal #Lawyer,,,,,,,
,,Classic cinema is still the best,,,,,#Cinema #Film #Review #Movies,,,,,,,
604.0,608.0,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. ", Gratitude ,2023-06-12 18:00:00, WiseSoul , Twitter , #AgingGracefully #Memories ,28.0,55.0, UK,2023.0,6.0,12.0,18.0
,,Minimalist living room redesign,,,,,#HomeDecor #Minimalism #InteriorDesign #DIY,,,,,,,
,,The impact of social media on society,,,,,#HumanBehavior #Sociology #Society #Research,,,,,,,
127.0,129.0, Gratitude for the support received during tough times. , Gratitude     ,2012-03-10 08:30:00, SupportiveFriend, Facebook , #Gratitude #Supportive                        ,15.0,30.0, India     ,2012.0,3.0,10.0,8.0
,,Exploring ancient ruins and civilizations,,,,,#Education #Historical #Past #History,,,,,,,
,,Vinyl collection growing every month,,,,,#Artist #NewMusic,,,,,,,
,,THE JOY OF SEEING FLOWERS BLOOM,,,,,#Gardening #Plants,,,,,,,
,,Building humanoid robots for domestic help,,,,,#Robotics #Tech,,,,,,,
,,Minimalist living room redesign,,,,,#HomeDecor #DIY #Minimalism #InteriorDesign,,,,,,,
356.0,360.0,Anticipation for an upcoming adventure in an exotic destination.   , Anticipation  ,2022-07-25 10:00:00, Wanderlust      , Twitter  , #Anticipation #AdventureAwaits           ,40.0,80.0, India             ,2022.0,7.0,25.0,10.0
,,Writing my first piece of poetry,,,,,#Literature #Author,,,,,,,
,,Handmade jewelry for the holidays,,,,,#Crafts #DIY #Handmade #Hobby,,,,,,,
,,Styling vintage pieces for a modern look,,,,,#Fashion #OOTD #Style #Outfit,,,,,,,
,,The future of encryption is post-quantum,,,,,#Computing #QuantumPhysics #FutureTech #QuantumComputing,,,,,,,
,,First time home buyer tips and tricks,,,,,#Property #HomeBuying #RealEstate #Investment,,,,,,,
,,LEARNING A NEW LANGUAGE IN THIRTY DAYS,,,,,#Education #Success #StudyGram,,,,,,,
,,Morning skincare routine for glowing skin,,,,,#Wellness #MentalHealth #SelfCare #Mindfulness,,,,,,,
,,Edge computing is reducing latency,,,,,#DevOps #Serverless #AWS #CloudComputing,,,,,,,
,,Secret family recipes passed down,,,,,#Baking #Cooking #Chef,,,,,,,
,,SUSTAINABLE LIVING TIPS FOR BEGINNERS,,,,,#ZeroWaste #Green #Sustainable,,,,,,,
,,Discussion on the new housing policy,,,,,#WorldEvents #News #Discussion #Politics,,,,,,,
,,Building a strong sales pipeline,,,,,#BusinessGrowth #Sales #Revenue #Selling,,,,,,,
,,Classic novels that changed the world,,,,,#Books #Author #Literature #Writing,,,,,,,
,,Solo travel is the best therapy,,,,,#Wanderlust #Explore #Travel #Vacation,,,,,,,
363.0,367.0,Surprise and delight at discovering a hidden gem in the city.    , Surprise      ,2019-10-18 16:45:00, CityExplorer    , Instagram , #Surprise #HiddenGem                      ,18.0,35.0, UK                ,2019.0,10.0,18.0,16.0
,,Early morning workout at the local gym,,,,,#Healthy #GymLife #Fitness,,,,,,,
346.0,350.0,Motivated to achieve fitness goals after an invigorating workout.  , Motivation    ,2022-02-28 07:15:00, FitnessJunkie   , Facebook , #Motivation #FitnessGoals                 ,40.0,80.0, Australia          ,2022.0,2.0,28.0,7.0
,,Discussion on the new housing policy,,,,,#Politics #WorldEvents #Discussion,,,,,,,
,,CLASSIC NOVELS THAT CHANGED THE WORLD,,,,,#Writing #Author,,,,,,,
712.0,716.0,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. , Neutral ,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool , Twitter , #SchoolEvents #HighSchoolConnectivity ,20.0,40.0, Canada,2023.0,10.0,9.0,22.0
,,The joy of seeing flowers bloom,,,,,#Gardening #GreenThumb #Plants #Nature,,,,,,,
,,DISCUSSION ON THE NEW HOUSING POLICY,,,,,#Discussion #News #Politics,,,,,,,
,,Fundraising for a noble cause,,,,,#Charity #Community #Donate #HelpingOthers,,,,,,,
,,VOTER TURNOUT REACHING RECORD HIGHS,,,,,#Discussion #WorldEvents #Politics,,,,,,,
,,The runners high is a real thing,,,,,#Marathon #Running #Cardio,,,,,,,
10.0,10.0, Just published a new blog post. Check it out!      , Positive  ,2023-01-17 15:15:00, BloggerX     , Instagram , #Blogging #NewPost                      ,22.0,45.0,USA,2023.0,1.0,17.0,15.0
,,First time home buyer tips and tricks,,,,,#RealEstate #Investment #HomeBuying #Property,,,,,,,
,,THE IMPORTANCE OF COMPANY CULTURE,,,,,#Hiring #Recruiting #CompanyCulture,,,,,,,
,,Visiting the modern art gallery,,,,,#Painting #Artist #FineArt #Art,,,,,,,
,,Sustainable design is the new standard,,,,,#Design #Urban #Architecture,,,,,,,
,,IMPLEMENTING MULTI-FACTOR AUTHENTICATION,,,,,#CyberSecurity #ZeroTrust #Infosec #DataSafety,,,,,,,
,,TRAINING FOR MY FIRST MARATHON,,,,,#Marathon #Runner,,,,,,,
,,Sustainable living tips for beginners,,,,,#Green #Sustainable #Eco,,,,,,,
,,Adopted a new kitten from the shelter,,,,,#DogLovers #CatLife #Animals #Pets,,,,,,,
,,Today's outfit of the day,,,,,#Outfit #OOTD #Fashion #Style,,,,,,,
95.0,97.0, Finding calmness amidst the chaos of daily life.        , Calmness     ,2023-02-27 09:30:00, CalmSoul        , Twitter  , #Calmness #InnerPeace                      ,15.0,30.0, India     ,2023.0,2.0,27.0,9.0
,,Voter turnout reaching record highs,,,,,#WorldEvents #Discussion,,,,,,,
130.0,132.0, Compassion towards those in need during the holidays.  , Compassion    ,2015-12-22 14:20:00, HolidayHelper   , Facebook , #Compassion #HolidaySupport                   ,18.0,35.0, USA      ,2015.0,12.0,22.0,14.0
,,Learning a new language in thirty days,,,,,#Learning #Success,,,,,,,
,,Golden hour shots at the park,,,,,#PhotoShot #Photography #Art #Nature,,,,,,,
,,FITNESS IS A MARATHON NOT A SPRINT,,,,,#Healthy #Fitness,,,,,,,
,,Retaining top talent in a remote world,,,,,#Recruiting #Hiring #CompanyCulture,,,,,,,
,,Discussion on the new housing policy,,,,,#WorldEvents #Discussion,,,,,,,
,,TRAINING FOR MY FIRST MARATHON,,,,,#Running #Marathon,,,,,,,
,,Observing the stars through a telescope,,,,,#Cosmos #Space,,,,,,,
,,Secret family recipes passed down,,,,,#Chef #Recipe,,,,,,,
,,Circular economy and waste reduction,,,,,#Sustainable #Eco #Green,,,,,,,
,,Learning a new language in thirty days,,,,,#Success #Learning #StudyGram,,,,,,,
,,Mental health is a priority,,,,,#Wellness #MentalHealth #Mindfulness,,,,,,,
,,Managing cross-functional teams effectively,,,,,#Scrum #ProjectManagement #Productivity #Agile,,,,,,,
,,Understanding intellectual property rights,,,,,#Lawyer #Law #Legal #Compliance,,,,,,,
,,Breaking the stigma around therapy,,,,,#Therapy #Healing #MentalHealth #Wellness,,,,,,,
,,The future of encryption is post-quantum,,,,,#FutureTech #QuantumComputing #Computing,,,,,,,
,,Secret family recipes passed down,,,,,#Baking #Cooking,,,,,,,
,,Precision agriculture using drone technology,,,,,#Agriculture #AgTech #Sustainable #Farming,,,,,,,
,,Breaking the stigma around therapy,,,,,#Wellness #Healing #Therapy,,,,,,,
,,Stoicism for modern life challenges,,,,,#Wisdom #Thinker,,,,,,,
,,Vinyl collection growing every month,,,,,#Music #Artist #LiveMusic #NewMusic,,,,,,,
,,Understanding intellectual property rights,,,,,#Lawyer #Compliance,,,,,,,
,,FIRST TIME HOME BUYER TIPS AND TRICKS,,,,,#Property #RealEstate,,,,,,,
517.0,521.0,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ", Celebration ,2022-01-15 21:15:00, MJTributeDancer , Instagram , #Celebration #MJTribute ,25.0,50.0, USA ,2022.0,1.0,15.0,21.0
,,New discoveries in space exploration,,,,,#Discovery #Research #Space,,,,,,,
,,The importance of corporate compliance,,,,,#Legal #Law,,,,,,,
,,My gaming setup is finally complete,,,,,#Gamer #Setup,,,,,,,
,,Closing the deal with effective communication,,,,,#Revenue #Selling #BusinessGrowth #Sales,,,,,,,
,,Building the next generation of 3D digital worlds,,,,,#DigitalWorld #Metaverse,,,,,,,
,,Fitness is a marathon not a sprint,,,,,#GymLife #Healthy #Workout #Fitness,,,,,,,
,,Real-time analytics for business intelligence,,,,,#BigData #Analytics,,,,,,,
,,HANDMADE JEWELRY FOR THE HOLIDAYS,,,,,#DIY #Handmade,,,,,,,
,,Morning skincare routine for glowing skin,,,,,#MentalHealth #Wellness #SelfCare #Mindfulness,,,,,,,
,,Adding indoor plants to every corner,,,,,#DIY #Minimalism,,,,,,,
,,Smart contracts are automating digital agreements,,,,,#Web3 #Blockchain,,,,,,,
,,GIVING BACK TO THE LOCAL COMMUNITY,,,,,#Donate #Community #Charity,,,,,,,
,,Finally reached the highest rank,,,,,#VideoGames #Gamer,,,,,,,
,,Building a strong sales pipeline,,,,,#Sales #Selling,,,,,,,
420.0,424.0,Awash with serenity as the sun sets over a tranquil lakeside retreat. , Serenity   ,2020-11-20 18:45:00, LakesideRetreater , Facebook , #Serenity #TranquilSunset              ,28.0,55.0, Germany       ,2020.0,11.0,20.0,18.0
,,Real-time analytics for business intelligence,,,,,#DataDriven #BigData #Analytics,,,,,,,
,,BREAKING THE STIGMA AROUND THERAPY,,,,,#Therapy #Wellness #MentalHealth #Healing,,,,,,,
478.0,482.0,"Overflowing with joy, a cup of laughter shared with friends, a moment cherished. ", Joy ,2023-03-10 14:30:00, LaughterCup , Twitter , #Joy #CherishedMoment ,20.0,40.0, Japan ,2023.0,3.0,10.0,14.0
,,The challenges of last mile delivery,,,,,#Logistics #SupplyChain #Shipping,,,,,,,
,,Stoicism for modern life challenges,,,,,#Philosophy #DeepThoughts,,,,,,,
,,INVESTING IN INDEX FUNDS FOR LONG TERM,,,,,#Finance #Money #Wealth,,,,,,,
,,Coping mechanisms for daily anxiety,,,,,#Healing #MentalHealth,,,,,,,
,,Breaking the stigma around therapy,,,,,#Wellness #MentalHealth,,,,,,,
,,New discoveries in space exploration,,,,,#Research #Discovery,,,,,,,
,,Subscription based software is dominating the market,,,,,#BusinessTech #SaaS,,,,,,,
,,My gaming setup is finally complete,,,,,#VideoGames #Gamer,,,,,,,
,,ADDRESSING BIAS IN MACHINE LEARNING MODELS,,,,,#TechEthics #AIEthics #ResponsibleAI #AI,,,,,,,
,,SOLO TRAVEL IS THE BEST THERAPY,,,,,#Wanderlust #Explore #Vacation,,,,,,,
,,My gaming setup is finally complete,,,,,#Gamer #VideoGames #Setup #Gaming,,,,,,,
,,First time home buyer tips and tricks,,,,,#Investment #HomeBuying,,,,,,,
,,Fundraising for a noble cause,,,,,#Charity #Community #HelpingOthers #Donate,,,,,,,
,,Precision agriculture using drone technology,,,,,#AgTech #Farming #Sustainable #Agriculture,,,,,,,
,,Adding indoor plants to every corner,,,,,#InteriorDesign #DIY #Minimalism,,,,,,,
,,The importance of company culture,,,,,#CompanyCulture #Hiring #HR #Recruiting,,,,,,,
,,Reducing plastic waste in our oceans,,,,,#EcoFriendly #GreenEnergy #Sustainability #ClimateChange,,,,,,,
,,Quantum processors are reaching new qubit milestones,,,,,#FutureTech #Computing,,,,,,,
,,Vertical farming is the future of food,,,,,#AgTech #Farming #Agriculture #Sustainable,,,,,,,
,,Finding inner peace through meditation,,,,,#Faith #Spirituality,,,,,,,
,,Minimalist living room redesign,,,,,#HomeDecor #DIY,,,,,,,
,,VIRTUAL REALITY IS CHANGING SOCIAL INTERACTIONS,,,,,#Metaverse #VirtualReality,,,,,,,
,,Coping mechanisms for daily anxiety,,,,,#Healing #Therapy #Wellness,,,,,,,
,,Today's outfit of the day,,,,,#Style #Outfit,,,,,,,
,,Optimizing cloud costs with serverless architecture,,,,,#DevOps #Serverless #CloudComputing #AWS,,,,,,,
,,Building a strong sales pipeline,,,,,#Sales #Revenue,,,,,,,
,,Visiting the modern art gallery,,,,,#Art #FineArt,,,,,,,
,,Edge computing is reducing latency,,,,,#AWS #DevOps #Serverless,,,,,,,
,,The importance of corporate compliance,,,,,#Legal #Lawyer #Law,,,,,,,
,,Solo travel is the best therapy,,,,,#Explore #Vacation #Wanderlust,,,,,,,
,,Learning a new language in thirty days,,,,,#Education #Success #Learning #StudyGram,,,,,,,
,,Online courses for professional development,,,,,#Learning #StudyGram,,,,,,,
,,Golden hour shots at the park,,,,,#Photography #Art #Nature #PhotoShot,,,,,,,
,,New discoveries in space exploration,,,,,#Research #Space,,,,,,,
616.0,620.0,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. ", Joy ,2023-06-24 16:15:00, ArtisticSenior , Twitter , #CreativityAtAnyAge #SeniorCreativity ,22.0,45.0, Canada,2023.0,6.0,24.0,16.0
,,Automation in manufacturing is increasing efficiency,,,,,#Engineering #Automation,,,,,,,
,,Understanding intellectual property rights,,,,,#Lawyer #Law #Compliance #Legal,,,,,,,
,,Fitness is a marathon not a sprint,,,,,#Fitness #Workout #Healthy #GymLife,,,,,,,
,,Solo travel is the best therapy,,,,,#Travel #Vacation,,,,,,,
,,THE IMPORTANCE OF COMPANY CULTURE,,,,,#CompanyCulture #Recruiting,,,,,,,
,,THE RISE OF DECENTRALIZED FINANCE,,,,,#Web3 #Blockchain,,,,,,,
,,Sustainable design is the new standard,,,,,#Design #Urban,,,,,,,
,,SUSTAINABLE LIVING TIPS FOR BEGINNERS,,,,,#Eco #Sustainable,,,,,,,
132.0,134.0, Arousal of excitement for an upcoming adventure.       , Arousal       ,2017-04-30 11:30:00, AdventureAwaits , Instagram , #Arousal #AdventureTime                       ,20.0,40.0, Australia ,2017.0,4.0,30.0,11.0
,,UNDERSTANDING THE NATURE OF REALITY,,,,,#Thinker #Wisdom #DeepThoughts #Philosophy,,,,,,,
,,Handmade jewelry for the holidays,,,,,#Handmade #Crafts #DIY,,,,,,,
78.0,80.0, The fear of the unknown is keeping me up at night.    , Fear         ,2023-02-20 21:15:00, FearfulDreamer  , Instagram , #Fear #Unknown                               ,15.0,30.0, USA          ,2023.0,2.0,20.0,21.0
,,Reviewing the latest blockbuster film,,,,,#Review #Cinema #Film,,,,,,,
,,Recording new tracks in the studio,,,,,#LiveMusic #Music #Artist #NewMusic,,,,,,,
,,THE CHALLENGES OF LAST MILE DELIVERY,,,,,#Business #Logistics #SupplyChain,,,,,,,
,,The impact of social media on society,,,,,#HumanBehavior #Sociology #Society #Research,,,,,,,
725.0,729.0,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! , Happy ,2023-10-22 20:45:00, MuralCreationHighSchool , Instagram , #ArtCollaboration #HighSchoolCreativity ,22.0,43.0, UK,2023.0,10.0,22.0,20.0
